Restaurant ID,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes
17330397,Ruth Ann's Family Restaurant,Columbus,-84.9876,32.4637,"Breakfast, Diner, Southern",10,Dollar($),No,No,No,1,3.7,Good,123
17330735,Samurai Japanese Cuisine & Sushi Bar,Columbus,-84.9933631,32.4652417,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,3,3.6,Good,109
17330676,Wasabi Sushi and Thai,Columbus,-84.96661,32.534002,"Japanese, Sushi, Thai",40,Dollar($),No,No,No,3,3.7,Good,134
17330048,Buckhead Bar and Grill,Columbus,-84.95367,32.513154,"Seafood, Steak, Vegetarian",40,Dollar($),No,No,No,3,4.2,Very Good,722
17330604,Burt's Butcher Shoppe and Eatery,Columbus,-84.947569,32.504657,Steak,25,Dollar($),No,No,No,2,4.3,Very Good,213
17330087,Chef Lee's Peking Restaurant,Columbus,-84.9607,32.5393,Chinese,25,Dollar($),No,No,No,2,4,Very Good,335
17330137,Country's Barbecue,Columbus,-84.9464,32.4792,"BBQ, Southern",25,Dollar($),No,No,No,2,4,Very Good,353
17330155,Deorio's,Columbus,-84.9427,32.481,"Italian, Pizza",0,Dollar($),No,No,No,1,4,Very Good,170
17330309,Mellow Mushroom,Columbus,-84.9557,32.5321,Pizza,25,Dollar($),No,No,No,2,4.1,Very Good,192
17330311,Meritage,Columbus,-84.992093,32.466158,"American, Tapas",40,Dollar($),No,No,No,3,4.1,Very Good,302
17330615,Mongo The Mongolian Fire Pit,Columbus,-84.938698,32.560905,"Asian, Chinese",10,Dollar($),,No,No,1,4.2,Very Good,355
17330638,The Black Cow,Columbus,-84.991384,32.468757,American,25,Dollar($),No,No,No,2,4.3,Very Good,287
17330628,Wood Stone,Columbus,-84.963201,32.527217,"Italian, Mediterranean, Pizza",40,Dollar($),No,No,No,3,4,Very Good,264
17330546,Hunter's Pub,Columbus,-85.0213,32.7455,"American, Seafood, Steak",40,Dollar($),No,No,No,3,4.4,Very Good,235
16643459,Consort Restaurant,Consort,-110.7746994,52.0082889,"Chinese, Canadian",25,Dollar($),No,No,No,2,3,Average,6
17334434,Thatcher's Barbeque and Grill,Dalton,-84.9396931,34.5251331,"American, BBQ, Southern",25,Dollar($),No,No,No,2,3.7,Good,38
17334348,Christian and Jake's Bistro,Dalton,-84.926258,34.474635,"Desserts, Sandwich",10,Dollar($),No,No,No,1,4.4,Very Good,122
17334213,Dub's High on the Hog,Dalton,-84.9523921,34.4972488,BBQ,25,Dollar($),No,No,No,2,4.4,Very Good,207
17334355,Sierra's Mexican Restaurant,Dalton,-84.767911,34.752476,"Mexican, Tex-Mex",10,Dollar($),No,No,No,1,3.9,Good,66
17334212,Oakwood Cafe,Dalton,-84.969393,34.769686,"BBQ, Breakfast, Southern",10,Dollar($),No,No,No,1,4.9,Excellent,249
17333797,Chili's Grill & Bar,Dalton,-85.0039,34.7643,American,25,Dollar($),No,No,No,2,3.8,Good,63
17334217,Fuji Japanese Steakhouse,Dalton,-84.992342,34.759551,"Japanese, Sushi",40,Dollar($),No,No,No,3,3.8,Good,145
17334273,Las Palmas,Dalton,-84.992924,34.759665,Mexican,10,Dollar($),No,No,No,1,3.8,Good,83
17334254,Tony's Italian Restaurant & Pizza,Dalton,-84.999678,34.758645,Italian,25,Dollar($),No,No,No,2,3.7,Good,116
17333836,Filling Station,Dalton,-84.9678,34.7742,"American, Burger",10,Dollar($),No,No,No,1,4.1,Very Good,122
17334197,Five Guys Burgers and Fries,Dalton,-84.990925,34.759273,Fast Food,10,Dollar($),No,No,No,1,4.1,Very Good,142
17333882,Los Pablos,Dalton,-84.9964,34.7604,Mexican,10,Dollar($),No,No,No,1,4.1,Very Good,114
17334211,Kobe Hibachi & Sushi,Dalton,-85.2229101,34.9428786,"American, Japanese, Sushi",25,Dollar($),No,No,No,2,4.6,Excellent,214
17334390,Soho Hibachi,Dalton,-85.246237,34.9528157,Japanese,10,Dollar($),No,No,No,1,4.3,Very Good,116
17334034,Thai Garden,Dalton,-85.2545,34.9546,Thai,25,Dollar($),No,No,No,2,4.2,Very Good,111
17334414,Southern Bliss Bakery,Dalton,-85.294955,34.705093,"Desserts, Sandwich",10,Dollar($),No,No,No,1,3.7,Good,25
17334082,Bailey's Bar-B-Que,Dalton,-85.1321,34.9273,BBQ,10,Dollar($),No,No,No,1,4.1,Very Good,128
17334364,Farm To Fork,Dalton,-85.130492,34.912109,"American, Diner, Southern",10,Dollar($),No,No,No,1,4.3,Very Good,244
17334398,Home Plate Grill,Dalton,-85.1079396,34.9151853,"American, BBQ, Southern",10,Dollar($),No,No,No,1,4.2,Very Good,112
17334219,Pie Slingers Pizzeria,Dalton,-85.249727,34.851907,"Italian, Pizza",10,Dollar($),No,No,No,1,4.1,Very Good,144
17335173,Olive Tree Cafe,Davenport,-90.496986,41.574935,"Indian, Mediterranean, Middle Eastern",25,Dollar($),No,No,No,2,4.6,Excellent,166
17335195,"Red Ginger Sushi, Grill & Bar",Davenport,-90.522479,41.53845,"Sushi, Teriyaki",40,Dollar($),No,No,No,3,4.5,Excellent,208
17335225,Crust Stone Oven Pizza,Davenport,-90.4912446,41.5747801,"Burger, Pizza",25,Dollar($),No,No,No,2,3.9,Good,136
17335219,Jimmy's Pancake House,Davenport,-90.504176,41.548746,"American, Breakfast, Greek",10,Dollar($),No,No,No,1,4,Very Good,85
17334965,Trattoria Tiramisu,Davenport,-90.50709,41.525384,Italian,25,Dollar($),No,No,No,2,4.1,Very Good,117
17335189,Prairie Grille at SteepleGate Inn,Davenport,-90.574088,41.593892,"American, Breakfast",25,Dollar($),No,No,No,2,3.4,Average,53
17335156,Tantra Asian Bistro,Davenport,-90.565837,41.574459,Asian,25,Dollar($),No,No,No,2,4.9,Excellent,474
17334717,Chick-fil-A,Davenport,-90.5716,41.5604,Fast Food,10,Dollar($),No,No,No,1,3.9,Good,125
17334752,Duck City Bistro,Davenport,-90.5737,41.5223,"American, French",70,Dollar($),No,No,No,4,3.7,Good,201
18453427,Frick's Tap,Davenport,-90.59466452,41.52253634,"American, Bar Food, BBQ",25,Dollar($),No,No,No,2,0,Not rated,2
17793744,Los Agaves,Davenport,-90.5154313,41.5709434,Mexican,25,Dollar($),No,No,No,2,0,Not rated,3
17334679,Azteca,Davenport,-90.5683,41.5699,Mexican,0,Dollar($),No,No,No,1,4.3,Very Good,167
17334718,China Cafe,Davenport,-90.5321,41.5749,Chinese,25,Dollar($),No,No,No,2,4,Very Good,112
17334763,Exotic Thai Restaurant,Davenport,-90.5432,41.5747,Thai,25,Dollar($),No,No,No,2,4.1,Very Good,256
17335158,Front Street Brewery,Davenport,-90.572418,41.520389,American,10,Dollar($),No,No,No,1,4.3,Very Good,123
17334782,Granite City Food & Brewery,Davenport,-90.5137,41.5745,American,25,Dollar($),No,No,No,2,4,Very Good,199
17334846,Los Agaves,Davenport,-90.5686,41.559,Mexican,25,Dollar($),No,No,No,2,4.1,Very Good,157
17334853,Machine Shed Restaurant,Davenport,-90.6136,41.5944,American,25,Dollar($),No,No,No,2,4.1,Very Good,100
17335168,Osaka,Davenport,-90.515175,41.570997,"Japanese, Sushi",40,Dollar($),No,No,No,3,4.2,Very Good,141
17334958,Texas Roadhouse,Davenport,-90.517,41.5747,"American, BBQ, Steak",25,Dollar($),No,No,No,2,4.2,Very Good,197
17258496,Hickory Park,Des Moines,-93.610084,42.010254,"BBQ, Burger, Desserts",25,Dollar($),,No,No,2,4.5,Excellent,1025
17259395,The Cafe,Des Moines,-93.643094,42.048779,"American, Coffee and Tea",25,Dollar($),No,No,No,2,4.9,Excellent,570
17258350,Flying Mango,Des Moines,-93.677638,41.614965,"BBQ, Caribbean, Cajun",40,Dollar($),No,No,No,3,4.5,Excellent,674
17258136,Cool Basil,Des Moines,-93.739573,41.600564,"Asian, Sushi, Thai",25,Dollar($),No,No,No,2,4.1,Very Good,496
17258522,HuHot Mongolian Grill,Des Moines,-93.760027,41.60028,"Asian, Chinese",25,Dollar($),No,No,No,2,4,Very Good,411
17259958,Malo,Des Moines,-93.627896,41.583309,"Latin American, Mexican",25,Dollar($),No,No,No,2,3.2,Average,113
17258036,Centro,Des Moines,-93.6300803,41.5857431,"Italian, Pizza",40,Dollar($),No,No,No,3,4.5,Excellent,1109
17259368,Fong's Pizza,Des Moines,-93.621631,41.585465,"Chinese, Pizza",25,Dollar($),No,No,No,2,4.6,Excellent,728
17257684,A Dong Restaurant,Des Moines,-93.637401,41.587219,"Asian, Vegetarian, Vietnamese, Bubble Tea",10,Dollar($),No,No,No,1,4.4,Very Good,659
17258154,Court Avenue Brewing Company,Des Moines,-93.620726,41.58536,"American, Pizza, Bar Food",40,Dollar($),No,No,No,3,4.2,Very Good,370
17259340,Django,Des Moines,-93.629436,41.584027,French,40,Dollar($),No,No,No,3,4.3,Very Good,532
17259243,Miyabi 9,Des Moines,-93.611366,41.590819,"Japanese, Sushi",25,Dollar($),No,No,No,2,4.8,Excellent,860
17259625,Zombie Burger + Drink Lab,Des Moines,-93.61474,41.590106,"Burger, Desserts, Vegetarian",10,Dollar($),No,No,No,1,4.2,Very Good,943
17259169,Tursi's Latin King,Des Moines,-93.577383,41.601415,"American, Italian",70,Dollar($),No,No,No,4,4.1,Very Good,476
17259166,Tsing Tsao South,Des Moines,-93.645245,41.545869,Chinese,10,Dollar($),No,No,No,1,4.1,Very Good,218
17259335,Bandit Burrito,Des Moines,-93.6976773,41.6714654,"Breakfast, Mexican, Southwestern",10,Dollar($),No,No,No,1,4,Very Good,214
17259248,Jethro's BBQ,Des Moines,-93.659797,41.603901,"American, BBQ",25,Dollar($),No,No,No,2,4.3,Very Good,699
17258552,The Machine Shed Restaurant,Des Moines,-93.772033,41.615083,"American, Breakfast",25,Dollar($),No,No,No,2,3.8,Good,308
17259550,Mi Patria,Des Moines,-93.73624,41.594039,Latin American,25,Dollar($),No,No,No,2,4,Very Good,157
17259200,Waterfront Seafood Market,Des Moines,-93.7441981,41.5991771,"Seafood, Sushi",40,Dollar($),No,No,No,3,4.2,Very Good,530
16615894,The Giggling Goat,Dicky Beach,153.137401,-26.783576,"Coffee and Tea, Tea, Modern Australian",7,Dollar($),No,No,No,1,3.6,Good,29
17342816,Burnt Toast Cafe,Dubuque,-90.667668,42.504759,Breakfast,10,Dollar($),No,No,No,1,3.4,Average,33
17342498,Catfish Charlie's,Dubuque,-90.6499328,42.5124724,Seafood,25,Dollar($),No,No,No,2,3.3,Average,40
17342648,Salsa's Mexican Restaurant,Dubuque,-90.6684746,42.5032004,Mexican,10,Dollar($),No,No,No,1,3.4,Average,153
17342781,Tony Roma's,Dubuque,-90.658609,42.496464,"American, BBQ, Seafood",25,Dollar($),No,No,No,2,3.3,Average,65
17342799,Vinny Vanucchi's,Dubuque,-90.664029,42.495689,Italian,25,Dollar($),No,No,No,2,3.4,Average,58
17342772,Champps Americana,Dubuque,-90.715247,42.492018,"American, Burger, Sandwich",25,Dollar($),No,No,No,2,3.5,Good,100
17342771,Fiesta Cancun,Dubuque,-90.740213,42.49092,Mexican,10,Dollar($),No,No,No,1,3.6,Good,156
17342548,Happy Joe's Pizza & Ice Cream,Dubuque,-90.7264,42.4955,"Desserts, Pizza, Ice Cream",0,Dollar($),No,No,No,1,3.5,Good,74
17342556,Houlihan's,Dubuque,-90.645294,42.516621,"American, Burger",25,Dollar($),No,No,No,2,3.6,Good,117
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,Dubuque,-90.712084,42.492963,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,3,3.7,Good,83
17342576,Kalmes Breaktime Bar & Grill,Dubuque,-90.6646,42.5043,"American, Burger",25,Dollar($),No,No,No,2,3.6,Good,48
17342770,L. May Eatery,Dubuque,-90.668164,42.503075,"International, Pizza",40,Dollar($),No,No,No,3,3.8,Good,198
17342585,Los Aztecas,Dubuque,-90.7055,42.4916,Mexican,10,Dollar($),No,No,No,1,3.5,Good,126
17342494,Manna Java World Cafe,Dubuque,-90.6677349,42.500191,"Breakfast, Pizza",10,Dollar($),No,No,No,1,3.5,Good,119
17342594,Mario's Italian Restaurant,Dubuque,-90.6691,42.5048,"American, Italian",25,Dollar($),No,No,No,2,3.6,Good,140
17342625,Pepper Sprout Incorporated,Dubuque,-90.6651,42.4974,American,40,Dollar($),No,No,No,3,3.6,Good,159
17342652,Shot Tower Inn,Dubuque,-90.6658,42.4963,"Italian, Pizza",25,Dollar($),No,No,No,2,3.6,Good,131
17342665,Sunshine Family Restaurant,Dubuque,-90.663686,42.4982789,"American, Breakfast, Burger",10,Dollar($),No,No,No,1,3.5,Good,60
17342810,Watershed Cafe,Dubuque,-90.684882,42.527556,"American, Burger, Pizza, Cafe",25,Dollar($),No,No,No,2,3.7,Good,89
17342775,Woodfire Grille,Dubuque,-90.658988,42.496378,"American, Seafood, Steak",70,Dollar($),No,No,No,4,3.6,Good,72
16612028,The Belle General,East Ballina,153.593331,-28.862663,Cafe,20,Dollar($),No,No,No,2,4.1,Very Good,56
17536645,Jehova es Mi Pastor Tacos y Burritos,Fernley,-119.252694,39.607515,Mexican,10,Dollar($),No,No,No,1,3.7,Good,83
16613507,Flaxton Gardens,Flaxton,152.8771473,-26.6521332,"Tea, Modern Australian",30,Dollar($),No,No,No,3,3.5,Good,37
16607969,Bespoke Harvest,Forrest,143.714315,-38.517292,"Cafe, Australian",20,Dollar($),No,No,No,2,3.7,Good,29
17374405,Houndstooth Grill & Tavern,Gainesville,-83.8461,34.0901,"American, Sandwich, Seafood",25,Dollar($),No,No,No,2,4.4,Very Good,239
17375060,Hawg Wild BBQ & Catfish House,Gainesville,-83.520693,34.61802,"BBQ, Burger, Seafood",10,Dollar($),No,No,No,1,4.1,Very Good,235
17375164,Bourbon Street Grille,Gainesville,-83.985353,34.532973,"American, Burger, Cajun",25,Dollar($),No,No,No,2,3.8,Good,88
17374552,Corkscrew Cafe,Gainesville,-83.9858,34.5318,,40,Dollar($),No,No,No,3,3.9,Good,209
17375078,Smokin Gold BBQ,Gainesville,-83.983939,34.533626,BBQ,10,Dollar($),No,No,No,1,3.9,Good,133
17375049,Hoka-Hoka Japanese Steak & Sushi,Gainesville,-83.989317,34.541044,"Chinese, Japanese, Thai",10,Dollar($),No,No,No,1,4.4,Very Good,267
17375077,Shenanigan's Irish Pub,Gainesville,-83.986119,34.533198,"Bar Food, Seafood, Vegetarian",25,Dollar($),No,No,No,2,4.1,Very Good,171
17375141,Fish Tales Lakeside Grille,Gainesville,-83.938024,34.183573,Seafood,25,Dollar($),No,No,No,2,3.8,Good,107
17375198,Antebellum,Gainesville,-83.926217,34.185707,"American, Southern",40,Dollar($),No,No,No,3,4.3,Very Good,164
17375180,Moonie's Texas Barbecue,Gainesville,-83.927794,34.180043,"BBQ, Sandwich",10,Dollar($),No,No,No,1,4.1,Very Good,182
17375072,Atlanta Highway Seafood Market,Gainesville,-83.838457,34.285102,"Sandwich, Seafood, Cajun",25,Dollar($),No,No,No,2,4.9,Excellent,681
17375047,Eat at Thai,Gainesville,-83.857993,34.300182,Thai,10,Dollar($),No,No,No,1,4.6,Excellent,357
17375074,Smoke House BBQ and Catering,Gainesville,-83.860098,34.222755,BBQ,25,Dollar($),,No,No,2,3.8,Good,89
17374921,2 Dog,Gainesville,-83.824023,34.300567,"American, European, Sandwich",25,Dollar($),No,No,No,2,4.2,Very Good,350
17374819,Longstreet Cafe,Gainesville,-83.8272,34.3166,Southern,10,Dollar($),No,No,No,1,4.3,Very Good,298
17375089,Re-Cess,Gainesville,-83.82686,34.300332,"American, Southern",25,Dollar($),No,No,No,2,4.2,Very Good,319
17375214,Bodensee,Gainesville,-83.727741,34.701594,German,40,Dollar($),No,No,No,3,3.8,Good,114
17374951,Hofer's Bakery & Cafe,Gainesville,-83.7345,34.7024,"German, Ice Cream",10,Dollar($),No,No,No,1,3.9,Good,136
17374978,Troll Tavern,Gainesville,-83.7334,34.7021,"Burger, German, Sandwich",25,Dollar($),No,No,No,2,2.2,Poor,108
17375104,The Nacoochee Village Tavern & Pizzeria,Gainesville,-83.713498,34.691208,"Italian, Pizza, Sandwich",10,Dollar($),No,No,No,1,4,Very Good,161
16604358,Blue Bean Love Cafe,Hepburn Springs,144.1387014,-37.3123267,"Cafe, Coffee and Tea, Modern Australian",20,Dollar($),No,No,No,2,3.8,Good,192
16604896,La Trattoria of Lavandula,Hepburn Springs,144.110062,-37.275494,"Italian, Fusion, Cafe",7,Dollar($),No,No,No,1,3.8,Good,93
16612550,5 Little Pigs,Huskisson,150.6710743,-35.0388698,"Breakfast, Modern Australian",20,Dollar($),No,No,No,2,4.1,Very Good,40
16606299,Beach Box Cafe,Inverloch,145.7287133,-38.6347458,"Burger, Coffee and Tea, Modern Australian",7,Dollar($),No,No,No,1,3.7,Good,100
16605794,Funkey Monkey,Lakes Entrance,147.9942247,-37.8783865,"Breakfast, Coffee and Tea",7,Dollar($),No,No,No,1,3.8,Good,97
17557488,Burger Queen Drive In,Lakeview,-120.3458,42.1885,"Burger, Desserts, Sandwich",10,Dollar($),No,No,No,1,3.6,Good,41
17452342,Blue Orchid Thai Restaurant,Lincoln,-96.7072,40.8143,Thai,25,Dollar($),No,No,No,2,4.5,Excellent,799
16611498,Stillwater on Belmore,Lorn,151.558475,-32.728097,"Breakfast, Coffee and Tea",20,Dollar($),No,No,No,2,3.6,Good,18
17842104,Mr.,Macedon,144.564174,-37.423189,Cafe,20,Dollar($),No,No,No,2,3.5,Good,31
17501291,Emilio's Cuban Cafe,Macon,-83.594494,32.567741,"Coffee and Tea, Cuban, Latin American",25,Dollar($),No,No,No,2,3.9,Good,146
17500759,Ingleside Village Pizza,Macon,-83.657061,32.853896,"Pizza, Sandwich",10,Dollar($),No,No,No,1,4.9,Excellent,478
17500767,Jim Shaw's Seafood Grill & Bar,Macon,-83.6737,32.8496,Seafood,25,Dollar($),No,No,No,2,4.6,Excellent,467
17500819,Mandarin Chinese Restaurant,Macon,-83.6766,32.8899,"Chinese, Thai",25,Dollar($),No,No,No,2,4.5,Excellent,302
17500911,Rookery,Macon,-83.6279,32.8361,"Burger, Desserts, Bar Food",25,Dollar($),No,No,No,2,4.5,Excellent,289
17501439,Dovetail,Macon,-83.627979,32.83641,,40,Dollar($),No,No,No,3,3.8,Good,102
17501279,Bonefish Grill,Macon,-83.713978,32.929278,"American, Seafood",40,Dollar($),No,No,No,3,4.1,Very Good,293
17500695,Downtown Grill,Macon,-83.6276,32.8375,Steak,70,Dollar($),No,No,No,4,4,Very Good,195
17501298,Greek Corner Deli,Macon,-83.628703,32.83654,"Desserts, Greek, Sandwich",10,Dollar($),No,No,No,1,4.3,Very Good,244
17500847,Natalia's,Macon,-83.787993,32.928495,"European, Italian, Mediterranean",70,Dollar($),No,No,No,4,4.2,Very Good,379
17500872,Papouli's Mediterranean Cafe & Market,Macon,-83.6873,32.901,"Greek, Mediterranean, Vegetarian",10,Dollar($),No,No,No,1,4.2,Very Good,223
17501315,Benson's Steak and Sushi,Macon,-83.662421,32.556873,"American, Chinese, Sushi",25,Dollar($),No,No,No,2,3.7,Good,243
17501201,My Fathers Place,Macon,-83.624,32.5786,Italian,25,Dollar($),No,No,No,2,3.7,Good,104
17501247,Sushi Thai Restaurant,Macon,-83.6665,32.6184,"Japanese, Sushi, Thai",10,Dollar($),No,No,No,1,3.7,Good,153
17501281,The Mellow Mushroom,Macon,-83.691044,32.552684,"Pizza, Sandwich, Vegetarian",25,Dollar($),No,No,No,2,3.8,Good,323
17501143,El Jalisciense Mexican Restaurant,Macon,-83.64935,32.594666,Mexican,10,Dollar($),No,No,No,1,4.1,Very Good,181
17501292,Greek Village,Macon,-83.636618,32.6176839,"American, Greek, Seafood",25,Dollar($),No,No,No,2,4,Very Good,316
17501308,Martin's BBQ,Macon,-83.600201,32.619321,BBQ,25,Dollar($),No,No,No,2,4.2,Very Good,288
17501301,Thai Pepper,Macon,-83.665557,32.593264,"Japanese, Sushi, Thai",10,Dollar($),No,No,No,1,4,Very Good,232
17501268,Zen Japanese Steakhouse and Sushi Bar,Macon,-83.7184,32.6147,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,3,4.1,Very Good,314
16611701,Star Buffet,Mayfield,151.7343832,-32.899178,Asian,20,Dollar($),No,No,No,2,2.9,Average,11
17482142,Triangle Restaurant,Mc Millan,-85.7363,46.3718,"Breakfast, Burger",10,Dollar($),No,No,No,1,2.4,Poor,17
16609169,Three Anchors,Middleton Beach,117.917166,-35.025861,"Bar Food, Modern Australian",30,Dollar($),No,No,No,3,3.8,Good,176
17606621,HI Lite Bar & Lounge,Miller,-98.9891,44.5158,,0,Dollar($),No,No,No,1,3.4,Average,11
17687832,Vince's Restaurant & Pizzeria,Monroe,-89.653487,42.606306,"Italian, Pizza",25,Dollar($),No,No,No,2,3.6,Good,65
16613059,Poets Cafe,Montville,152.893735,-26.690462,"Coffee and Tea, Modern Australian",30,Dollar($),No,No,No,3,2.4,Poor,193
17534788,The Artesian Restaurant,Ojo Caliente,-106.057666,36.313638,"American, International, Southwestern",40,Dollar($),No,No,No,3,3.6,Good,30
17061237,Cev�_che Tapas Bar & Restaurant,Orlando,-81.381077,28.540432,"Spanish, Tapas",40,Dollar($),No,No,No,3,4.4,Very Good,981
17057397,'Ohana,Orlando,-81.585226,28.405437,Hawaiian,45,Dollar($),,No,No,3,4.5,Excellent,1151
17058534,Earl of Sandwich,Orlando,-81.514608,28.372858,"American, Sandwich, Salad",35,Dollar($),No,No,No,3,4.7,Excellent,1341
17060320,Raglan Road Irish Pub and Restaurant,Orlando,-81.517725,28.371338,Irish,50,Dollar($),No,No,No,4,4.3,Very Good,782
17057925,Caf�� Tu Tu Tango,Orlando,-81.469986,28.440344,"New American, Tapas",40,Dollar($),No,No,No,3,4.6,Excellent,1293
17060869,Texas de Brazil,Orlando,-81.4510725,28.4676808,"Brazilian, Steak",100,Dollar($),No,No,No,4,4.6,Excellent,2324
17057591,Bahama Breeze Island Grille,Orlando,-81.471526,28.437065,Caribbean,45,Dollar($),No,No,No,3,4.3,Very Good,910
17059541,Maggiano's Little Italy,Orlando,-81.471447,28.433235,Italian,50,Dollar($),No,No,No,4,4.4,Very Good,886
17064266,Hawkers Asian Street Fare,Orlando,-81.364347,28.560505,"Asian, Thai",35,Dollar($),No,No,No,3,4.6,Excellent,1293
17064405,Tako Cheena by Pom Pom,Orlando,-81.364547,28.557845,"Asian, Latin American, Vegetarian",10,Dollar($),No,No,No,1,4.4,Very Good,570
17060516,Seasons 52 Fresh Grill,Orlando,-81.487978,28.448175,American,60,Dollar($),No,No,No,4,4.4,Very Good,1685
17059012,Hollerbach's Willow Tree Caf��,Orlando,-81.266871,28.811653,German,40,Dollar($),No,No,No,3,4.8,Excellent,1699
17061296,Pom Pom's Teahouse and Sandwicheria,Orlando,-81.351467,28.543571,"American, Sandwich, Tea",25,Dollar($),No,No,No,2,4.9,Excellent,1457
17061205,Yellow Dog Eats,Orlando,-81.522987,28.527592,"American, BBQ, Sandwich",35,Dollar($),No,No,No,3,4.9,Excellent,1252
17064031,Tibby's New Orleans Kitchen,Orlando,-81.322631,28.601088,Cajun,25,Dollar($),No,No,No,2,4.7,Excellent,1412
17066603,The Coop,Orlando,-81.357219,28.597366,"Southern, Cajun, Soul Food",25,Dollar($),No,No,No,2,3.6,Good,432
17057797,Bosphorous Turkish Cuisine,Orlando,-81.3508344,28.5976271,"Mediterranean, Turkish",40,Dollar($),No,No,No,3,4.2,Very Good,568
17061253,Ethos Vegan Kitchen,Orlando,-81.352921,28.592857,"American, Breakfast, Vegetarian",25,Dollar($),No,No,No,2,4.4,Very Good,797
17059060,Hillstone,Orlando,-81.36526,28.596682,,40,Dollar($),No,No,No,3,4.4,Very Good,1158
17061231,The Ravenous Pig,Orlando,-81.356024,28.593297,Pub Food,40,Dollar($),No,No,No,3,4.4,Very Good,1998
16613649,Vivo Bar and Grill,Palm Cove,145.670768,-16.748083,"Mediterranean, Seafood",30,Dollar($),No,No,No,3,4.4,Very Good,381
18255631,Pier 70,Paynesville,147.7227832,-37.9194154,Modern Australian,120,Dollar($),No,No,No,4,2.6,Average,16
16608483,DiVine,Penola,140.837409,-37.379153,"Cafe, Coffee and Tea, Sandwich",20,Dollar($),No,No,No,2,3.4,Average,19
17580453,Cactus Flower Cafe Navarre,Pensacola,-86.8573393,30.4025979,"Mexican, Southwestern, Tex-Mex",25,Dollar($),No,No,No,2,4.2,Very Good,635
